id	productname
4325	Thùng 10 gói khăn giấy rút treo tường cao cấp Top Gia 4 lớp 1000 tờ (250 rút) (KT: 26x13cm) 
4326	Hành bột Dh Foods Natural hũ 40g
4327	Ớt bột Vipep hũ PET 45g
4328	"Nước giặt xả 888  hương hoa đam mê túi 3,2kg (đỏ)"
4329	[ THÙNG 24 CHAI ] Nước bù khoáng Revive muối khoáng thùng 24 chai x 500ml
4330	Bánh Gấu Nhân Kem Socola Lotte Koala's March hộp 37g
4331	Snack Cua hoàng đế COOKHOUSE gói 40gr
4332	Khay làm đá viên 18 viên bằng nhựa không nắp cao cấp Song Long (màu ngẫu nhiên)
4333	KimChi Bibigo Cải Thảo Cắt Lát Hộp 500g
4334	Nước giặt xả Maxkleen hương sớm mai túi 3.8kg
4335	Kẹo ngậm không đường Mentos Clean Breath hương bạc hà PVM (Hộp 35g)
4336	Cam sành Hàm Yên túi 0.9 - 1.1 kg
4337	Set nguyên liệu sữa hạt Lý Tưởng : Óc chó - Đậu xanh - Cốm 115g
4338	Set nguyên liệu sữa hạt Lý Tưởng : Đậu đỏ - Macca - Hạt sen 115g
4339	[ THÙNG 24 CHAI ] Nước Tăng Lực Sting Dâu Tây chai thùng 24 chai x 330ml 
4340	Nước rửa chén Surf trà xanh lá dứa can 3.5kg
4341	(SÁCH) Thế giới của Peppa: Thư viện
4342	Bánh tay gấu vị xoài DONG FOODS gói 240gr +/- 5gr
4343	Combo 5 bịch Sữa tiệt trùng Đà Lạt Milk ít đường bịch 220ml
4344	Mì Kokomi Pro Kim Chi Bò Cay gói 75g
4345	Ba Rọi Xông Khói Vissan Gói 100g
4346	Đùi gà chiên giòn CP gói 500gr
4347	Kim chi cải thảo cắt lát ít cay Jongga Đức Việt (kim chi ngon nhất Hàn Quốc) hộp 450gr
4348	Cá SaBa Nhật Dinh Dưỡng (1-2 con) Đông Lạnh Tigico khay 250 -350g
4349	Cá Ngừ Lát Ngâm Dầu Đậu Nành Sea Crown hộp 140g
4350	Cánh gà chiên cay CP gói 400gr
4351	Combo 5 gói Mì cay mì xào hương vị gà cay trứng muối Nissin gói 71gr
4352	Lương khô Hạnh Nhân Tân Việt Nhật 300g
4353	Dựng Heo Vĩnh Tân Khay 400g +/-20g
4354	Gia Vị Nấu Bún Bò Huế Natural DH Foods gói 25g
4355	Băng vệ sinh Kotex Maxcool Spa hàng ngày mát lạnh thư giãn siêu mỏng chiết suất lavender gói 40 miếng
4356	Túi rác tiện dụng Soji Inochi - 1 cuộn (25L x 28 túi) (Size M)
4357	Cá basa phi lê VAN khay 300gr ( mạ băng 25% giữ độ tươi ngon )
4358	Pizza Phô mai Hetori 120G
4359	"Bánh chả Bảo Minh đặc sản nổi tiếng Hà Nội, đậm hương vị Thủ đô hộp 150gr (OCOP)"
4360	Thùng 40 gói Mì Trộn Tương Đen Koreno 78g
4361	Dựng Sau Heo CP Khay 500g
4362	Dầu gội Clear Bạc Hà Mát Lạnh 630g
4363	Hộp 6 hũ Yến Thiên Nhiên Queennest hũ 70ml (Vàng)
4364	Nước Dùng Cô Đặc Lẩu Nấm SG Food gói 180g
4365	[ Mua chung ] Combo 10 gà popcorn chiên giòn CP gói 300gr
4366	"Đĩa chấm tròn Song Long 9,4cm 2841"
4367	Bánh Gạo Nướng Orion An Vị Tự Nhiên gói 151.2g
4368	Nước Lau sàn Gift Lily 1lit
4369	Đồ chơi rút gỗ cỡ nhỏ
4370	COMBO VỊT OM SẤU
4371	Bánh OMELI Chocolate Pie 300gr
4372	Nước giặt BLUE Hương Nước Hoa 3.6L tặng nước giặt 2.1L
4373	[ Mua chung ] Combo 10 gà Karaage chiên giòn gói 300gr
4374	Táo Juliet Pháp túi 400 - 500g
4375	Muối Chấm Hoa Quả Dh Foods hũ 110g
4376	Ba Rọi Heo ăn chay BaF khay 300g
4377	Ba Rọi Heo Đặc Biệt  Vĩnh Tân Khay 400g +/-20g
4378	Bánh mì 6 múi kem lá dứa 80g KIDO's
4379	Muối Tiêu Mikiri hũ 85g
4380	Lốc 4 hộp sữa chua uống Susu hương cam hộp 110ml
4381	Javel tẩy trắng OSA 500g
4382	Sirô Bạc Hà Golden Farm chai 520ml
4383	Kẹo Hương Bạc Hà Nhân Socola Dynamite Big Bang gói 120g
4384	Tteokbokki H'Food Nhân Phomai kèm xốt gói 300g
4385	Phô Mai Mozzarella Bào HH gói 500g
4386	Sữa Tắm Hazeline Sáng Mịn Phục Hồi Sữa Ong Chúa & Hoa Ly 1kg
4387	Thăn bò 3G hộp 250gr (thăn bò xào mềm)
4388	Thạch đen hạt chia ĐC hộp 200gr
4389	Băng vệ sinh Laurier Active Fit hàng ngày loại không hương gói 20 miếng
4390	Kim quất nhập khẩu hộp 400gr +/- 25gr
4391	Tiêu Đen Xay Dh Foods hũ 45g
4392	Nạc Dăm Heo CP Khay 300g
4393	 [ THÙNG 24 CHAI ] Nước Tăng Lực Number1 thùng 24 Chai x 330ml
4394	Sữa đậu nành Fami Green Soy - Không bổ sung đường hộp 180ml
4395	Bánh que Pocky vị dâu HTC hộp 38g
4396	COMBO 3 gói Sữa trái cây Lif KUN nho 110ml
4397	COMBO 3 gói Sữa chua uống LIF KUN cam gói 110ml
4398	COMBO 3 Gói Sữa LIF KUN Socola Lúa Mạch 110ml
4399	Bánh mì mè đen O'SMILES gói 350g
4400	[LỐC 4 HỘP] Sữa Tươi Tiệt Trùng Dalat Milk Vị Tự Nhiên lốc 4 hộp x 180ml
4401	Bánh CHOCOPIE ORION hộp 435.6gr (36.3gr*12 gói)
4402	Nồi Lẩu Điện Mini 18cm Ca Nấu Mì 2 Tầng Công Suất 600W Chống Dính 2 Nấc Nhiệt
4403	Băng Vệ Sinh Kotex Siêu Ban Đêm 35cm 3 miếng tặng bông tẩy trang Calla
4404	[Mua chung] Combo 5 Pizza bò bằm LC Foods gói 140g
4405	Đùi Gà Chay (Mì Căn Cuộn Xả) - Chay Tố Tâm- Gói 6 Chiếc [OCOP]
4406	Nước Ngọt Pepsi Cola Chai 390ml 
4407	Bò viên ANTA gói 500gr
4408	[Mua Chung] Combo 10 gói Bò viên Godaco 200g
4409	Bún Gạo Safoco gói 300g
4410	Chả Giò (Chay) Thanh Đạm Da Xốp Trần Gia Gói 300G
4411	Nước tẩy bồn cầu và nhà tắm Power 100 hương bạc hà 900ml
4412	Xúc Xích Hồ Lô TVP gói 200g
4413	Nước rửa chén Sunlight thiên nhiên và lô hội can 3.5kg
4414	Chà Bông Gà ChipChip Hộp 100g
4415	Nước Yến sào SalanestPro Kid 35% lọ 70ml
4416	ON1-Nước.rửa chén tinh dầu gừng cam 1kg
4417	Nước lau sàn SUNLIGHT chanh sả chai 3.6kg
4418	PANTENE Dầu xả siêu dưỡng ngăn rụng tóc chai 480ml
4419	Viên hải sản phô mai O'food Đức Việt gói 300g
4420	Chim bồ câu nguyên con làm sạch 3G hộp từ 350gr-450gr
4421	Trứng chim Trĩ siêu bổ dưỡng hộp 6 quả
4422	Cá Chép giòn tươi hồ Thác Bà cắt khúc khay 500gr (+-20gr)
4423	Mực câu khô Quảng Ninh khay 100gr +/- 5gr (khoảng 6-7 con)
4424	Bánh Quy Nabati Nhân Kem Socola 112g
4425	Nem Hà Nội thượng hạng vị truyền thống CP gói 400gr/16c
4426	Chả ốc ngon ANTA gói 500gr
4427	Thùng 12 chai Nước ion kiềm Ocany 1.5L
4428	Nước Xả Vải Comfort Thiên Nhiên Thanh Khiết Hương Linh Lan và Kiwi Tươi túi 1.7L
4429	Chân Gà bách thảo 1+1( 2 chân/ túi) HEY YO 70g
4430	[MUA 2 TẶNG 1] Lốc 3 gói Lá Kim Tảo Biển cao cấp O'Food 5g
4431	Sữa chua uống Probi có đường chai 400ml
4432	Bột ngọt AJINOMOTO cánh to gói 1.8kg
4433	Kẹo cứng Alpenliebe Hương Dâu Kem PVM (Gói 304.5g)
4434	Kẹo Gum Mentos Pure Fresh Hương Bạc Hà PVM (Hũ 61.25g)
4435	Kẹo Alpenliebe original caramen 115.5g
4436	"LIX Bột giặt hương nước hoa gói 5,5kg"
4437	[XẢ TỒN] Hộp 12 hũ Yakomum sữa chua có đường hũ 110gr (HSD 23/03/2025)
4438	Thạch Tippy VLP gói 560g
4439	Thạch hình cá vị trái cây VLP gói 450g
4440	Kẹo nhân syrô Golia Activ Plus hương thảo dược PVM (Gói 108.9g)
4441	Nước tẩy nhà tắm Gift Siêu sạch 900ml
4442	Thịt Bề Bề biển Đồ Sơn Hải Phòng khay 300gr +/-10gr [MHL]
4443	Bánh Magic Twin Bơ Sữa hộp 300g (20 thanh)
4444	Bánh quế nhân sô cô la Roll's Nabati hộp 120 g
4445	Chanh vàng túi 0.8 - 1.1 kg
4446	Nước Ngọt 7UP Vị Chanh Chai 1.5L 
4447	Nước Cam Ép Twister chai 1L
4448	Bột Cốt Dừa Tài Ký gói 50g
4449	Nồi Inox 3 đáy Sunhouse SHG301-24cm
4450	Bộ 03 hộp lạnh chữ nhật 6695 có lẫy gài chắc chắn 3 kích thước
4451	Hải sàn sốt Mayonaise LC Foods gói 500g
4452	Bánh gạo Hàn Quốc nhân phô mai Green Foods gói 500gr
4453	Kimchi củ cải vàng Hi Kimchi hộp 500gr
4454	Bánh nướng Cest Bon Orion bơ tỏi đút lò 180g
4455	Bánh Bao Nhân Trứng Sữa Tươi CP khay 270g
4456	Ruốc Nấm Chay Tố Tâm Hộp 200g [OCOP] 
4457	Mì Kokomi Đại 90 Tôm Chua Cay Thùng 30 Gói x 90g
4458	Gạo ST21 A AN túi 5kg
4459	Gold daisy lương khô hạt dinh dưỡng Hữu Nghị gói 80gr
4460	"Dầu gội thảo dược bồ kết, sả chanh, hoa bưởi Kingphar Hộp 300ml"
4461	Bánh mì đen Bonjour 140g
4462	Chả cá thì là Hoa Doanh gói 200g (1 miếng)
4463	Phở Gạo Lứt Huyết Rồng Bích Chi gói 200g
4464	Nem Nướng Cầu Tre (CJ Foods) gói 400g
4465	Bí ngòi xanh chuẩn vietgap túi 1 - 1.2 kg
4466	Bánh kem xốp Nabati vị socola gói 50gr
4467	Nạc Vai Heo ăn chay BaF khay 300g
4468	Bánh Tráng Gạo Lứt Sa Giang gói 200g
4469	Nước Rửa Tay Lifebuoy Vitamin Sữa Dưỡng Ẩm 400g
4470	 [ THÙNG 24 CHAI ] Trà Xanh Không Độ Vị Chanh Thùng 24 Chai x 455ml
4471	Bánh socola Pie Lotte Chocolat hộp 339g
4472	Sữa đặc có đường Ông Thọ vị socola tuýp 165gr
4473	TOP GIA  khăn giấy rút đáy cam đa năng cao cấp 1000 tờ/bịch
4474	Mì Khoai Tây Omachi Sườn Hầm Ngũ Quả ly 72g
4475	Hộp nhựa PP chống tràn LocknLock - Chịu nhiệt -20 độ C đến 100 độ C 1 lít
4476	Chà bông cá hồi tươi SG Food gói 35g
4477	Khay đựng đồ dán tường to Song Long 26.5 x 12.5 x 10cm 4008 (giao màu ngẫu nhiên)
4478	Tasty bánh khoai tây Clasci Đôi Đũa Vàng gói 200 gr
4479	Nem chua rán Vị Phố cao cấp gói 500gr ( 100% làm từ thịt heo tươi nóng hảo hạng )
4480	Túi giấy đa năng treo tường Gumi 360 tờ giấy 4 lớp - túi hồng
4481	Nấm hương tươi túi 200gr 
4482	Nước giặt xả Maxkleen hương huyền diệu túi 3.8kg
4483	Cháo Tươi Baby Cá Hồi Cải Bó Xôi SG Food gói 240g
4484	Bơ lạt Ace Foods gói 200gr
4485	Nước Nha đam đường phèn hương kem Tingco chai 500ml
4486	Nước tăng lực trái cây ép Top Up Press Vị dâu lon 330ml
4487	Bia tươi Việt Hà chai 1 lít
4488	Bia Việt Hà lon 330ml
4489	"COMFORT Nước Xả Vải Làm mềm vải Hương Ban Mai 1 Lần Xả Túi 3,7L"
4490	Bánh Socola kem Sosof Phạm Nguyên gói 216gr (18gr*12 cái)
4491	Xốt Bún Bò Cholimex Gói 90g
4492	"Sữa Rửa Mặt Thảo Dược Sắc Ngọc Khang - Giúp đều màu da, cân bằng độ PH cho da - Tuýp 50g"
4493	Cây rửa ly Tân Bách Phát (TBP)
4494	[ THÙNG 24 CHAI ] Trà Đen C2 Hương Đào thùng 24 chai x 455ml
4495	Lốc 4 hộp sữa tiệt trùng Vinamilk không đường hộp 180ml
4496	[MUA 5 TẶNG 1] Phở Gà Đệ Nhất Acecook gói 67g
4497	Chân giò muối Lifefood gói 300g
4498	Chân gà rút xương ngâm sả tắc Tâm Gia siêu ngon túi 10 chân
4499	Thùng 6 lốc Sữa đậu nành Fami nguyên chất hộp 200ml
4500	[Nhập Khẩu] Dầu Ăn Cao Cấp Able Farm can 5 lít
4501	Thùng đựng gạo tiện ích Việt Nhật 10kg Hokori 5338 kt: 36.5x20x38 cm
4502	Nước rửa tay Lifebuoy matcha và nha đam chai 450g
4503	[QUÀ TẶNG] Cá ngừ sốt cay Vissan hộp 170gr
4504	Cá ngừ sốt cay Vissan hộp 170gr
4505	Gạo nếp hương Bắc Việt gói 1kg
4506	Snack Oishi Akiko Que Nhân Cafe Moka LWW gói 140gr 20 que
4507	Kẹo Bắp nhân chảy VLP 300g
4508	[CÓ QUÀ] Tặng 1 gói đậu phộng Sanchi khi mua 1 gói Đậu phộng Tài Tài bóc vỏ hút chân không 350g
4509	[CỰC RẺ] Lốc 4 hộp sữa tươi tiệt trùng Mộc Châu có đường hộp 110ml
4510	[ THÙNG 24 LON] Nước ngọt Coca Cola Zero không đường thùng nilon 24 lon 320ml
4511	Nếp Hương Vinarice túi 2kg
4512	Cherry Chile nhập khẩu hộp 400gr +/- 15gr
4513	Nước Mắm Nàng Cơm Sọc Phấn 20 độ đạm chai 500ml
4514	Ớt Khô Sa Tế Cholimex Thủy Tinh 100 gam
4515	Mì OMNI Hương Vị lẩu thái ly 65gr
4516	[Set Qùa] SET 06 hũ Yến Sâm Kon Tum 06 hũ x 70ml chuẩn 04 sao [OCOP]
4517	[QUÀ TẶNG] Cà phê sữa Kabev lon 185ml
4518	Cà phê sữa Kabev lon 185ml
4519	Bánh Custas Orion Nhân Kem Trứng hộp giấy 282g (12 gói)
4520	Bánh pía Tân Huê Viên kim sa gói 480g (12 bánh)
4521	Tẩy bồn cầu VIM trắng sáng chai 870ml
4522	Nước ép Vfresh cam chai 1L
4523	TH TRUE JUICE MILK nước STC dâu chai 300ml
4524	Bánh đa nem Thổ Hà DONAVI (20 lá) Túi 35g
4525	Bún Rau Củ Ocop Bích Chi hộp 250g
4526	Quế bột Vipep hũ PET 35g
4527	Nước Ngọt Pepsi Vị Cola chai 1.5L
4528	Khăn lông cừu vuông họa tiết gấu (giao màu ngẫu nhiên)
4529	Ba chỉ bò Úc TTC khay 450g
4530	Nem chua rán Vị Phố hộp 20c/450gr
4531	Giấy Vệ sinh Posy cuộn lớn 700g
4532	Thịt ba rọi heo CP túi 1kg
4533	Bánh Choco PN phô mai Phạm Nguyên 216gr hộp (18g*12cái)
4534	Tai heo CP hộp 250gr
4535	Ragu Bò Chay Vissan hộp 170g
4536	Lốc 4 hộp Sữa chua uống ProYo ORION vị cam ép hộp 180ml
4537	Giấy vệ sinh Posy cuộn lớn 3 lớp mền mịn
4538	"Me Thái Nhập Khẩu, hộp 450g +/-50g"
4539	Cá đổng làm sạch Alo Fish khay 300g
4540	Bắp bò ta tươi loại 1 Anfood khay 200gr +/- 10gr
4541	Thanh cua nhập khẩu Thái gói 500gr
4542	Xốt rang me Cholimex chai PET 280g
4543	Sốt Me Chua Ngọt Dh Foods chai 200g
4544	Khăn giấy rút đa năng Watersilk gói 200 tờ
4545	CHINSU Bánh Phở Khô Phở Story Gói 500g
4546	Nước ngọt Fanta hương cam Lon 320ml
4547	Xả tồn Xoài Cát chu vàng khay 0.8 - 1 kg (Xoài chín)
4548	Xúc Xích Phô Mai CP gói 200g
4549	Sữa Chua Lên Men Đào Dalat Milk Cool C 450ml
4550	Nui Gạo Mikiri Ống Dài Gói 400G
4551	Nui Cao Cấp Meizan gói 400g
4552	Khăn tắm Hanoitex 100% cotton 60*120cm 320g (giao màu ngẫu nhiên)
4553	"DOWNY Nước xả vải hương nắng mai túi 1,6L"
4554	Tasty bánh khoai tây phomai Đôi Đũa Vàng gói 200 gr
4555	[MUA CHUNG] COMBO 3 CÁI Bánh mì hoa cúc Otto MB gói 290g
4556	Cốc (ly) sóng nhám nhựa phíp Song Long 7.5 x 8.5cm
4557	Bánh mì hoa cúc 80g KIDO's
4558	"Nước Rửa Chén Surf Hương Chanh Sả Can 1,4kg"
4559	Hương trầm Bồ Đề Tâm - Hộp giấy 68 nén
4560	Sữa Rửa Mặt Tẩy Trang Hatomugi Dưỡng Sáng Da 130g
4561	Hạt Nêm Neptune Tam Bảo Vị Nấm gói 380g
4562	Kim chi củ cải Hoàng Minh gói 200gr 
4563	Bún riêu cua Aji-Quick gói 54g
4564	Thùng 48 hộp sữa tươi tiệt trùng TH True Milk nguyên chất 180ml
4565	[CỰC RẺ] Combo 5 gói Mì Spaghetti Bistro  Xốt Bò Bằm Kiểu Ý gói 95g
4566	[DÙNG NGAY] Lá Lốt túi 200g
4567	Hạt nêm Knorr thịt thăn xương ống và tủy gói 1800gr
4568	Gắp đá inox 2.5T Tân Bách Phát (TBP)
4569	Bao đập đá trung TABAFACO (TBP)
4570	Giấy Vệ sinh Posy 9 cuộn - 4 lớp
4571	 Nước Ngọt Coca Cola chai 390ml
4572	Bò Nướng Lá Lốt Đông Lạnh Hoa Doanh Gói 200g
4573	Bánh bao trắng chay Đức Việt gói 180g (6 cáix30g)
4574	Kẹo Họng Orion Vị Gừng Mật Ong gói 84g
4575	Măng Xé Muối Vĩ Lâm Túi 500g +/-20g
4576	Nui Rau Củ Bích Chi gói 200g
4577	Combo 5 Chân gà Cung Đình( chân gà rút xương) HEY YO 29g
4578	Bột đậu xanh hạt sen Bích Chi gói 350g  (10 gói x 35g)
4579	"Muôi, muỗng gỗ (Muôi canh nhỏ) Mỹ nghệ kt:190x50mm"
4580	Gạo ST25 Thượng Hạng Hiệu Thanh Điền Túi 5Kg
4581	Bông lau nhà Microfiber xoay 360 độ Sunhouse KS-CO350M
4582	Cây lau nhà xoay 360 độ Sunhouse KS-MO350I
4583	Khay gác chậu rửa đa năng Song Long 23 x 13.5 x 7.5cm
4584	Tạp dề sọc kẻ
4585	[ LỐC 4 HỘP ] Váng Sữa Hoff Vị Vani Lốc 4 Hộp x 55g
4586	Cồi ốc bươu tươi Tuấn Nguyễn khay 300gr +/- 15gr
4587	Bánh ốc quế nhân kem vị sữa DONAN túi 280gr +/- 5gr
4588	Xốt gia vị hoàn chỉnh thịt nướng ngũ vị Barona gói 80g
4589	Sốt Xào Sả Ớt Ông Chà Và gói 90g
4590	Bánh mì tròn bơ sữa 55g KIDO's
4591	Nước xả vải Downy đam mê túi 2.5L
4592	QUÀ TẶNG Gạo lứt ST24 VJA túi 1kg
4593	Hộp hút ẩm khử mùi Beecook 230Gr
4594	COMBO 3 Túi Quýt Sim 0.8 - 1Kg
4595	Bánh Chocopie Orion hộp 217.8gr (36.3gr*6 gói)
4596	Dầu gội Clear mát lạnh bạc hà chai 630gr
4597	Bánh tráng trộn vị sa tế tôm Vina Snack gói 23g
4598	[QUÀ TẶNG] Khăn ướt không mùi Bless you love gói 30 miếng
4599	[CÓ QUÀ] Giấy vệ sinh Bless you À La Vie 2 lớp có lõi lốc 10 cuộn tặng 2 cuộn
4600	Đậu Rồng Khay 200g +/-6g
4601	DOWNY Nước xả túi 3L hương làn gió mát
4602	Nước tăng lực Wake Up 247 vị cà phê chai 330ml
4603	Combo 6 chai nước ion kiềm Ocany chai 600ml
4604	Bánh Phồng Gạo Lứt Ocop Bích Chi gói 100g
4605	Gạo A An giống Nhật Japonica Ruby túi 5 kg
4606	Sữa Chua Uống Vị Quả Mọng Bulgaria Meiji Chai 150ml
4607	Nước ngâm rửa thực phẩm sinh học Fuwa3e chai 1L
4608	Xốt gia vị hoàn chỉnh bò kho Barona gói 80g
4609	Sữa Tươi Tươi Sạch NutiMilk có Đường Hộp 1L
4610	Nạc Dăm Heo Vĩnh Tân Khay 200g +/-10g
4611	Mực ống nguyên con làm sạch FGC 500gr +/-25gr
4612	Nước Thơm làm sạch đồ thờ Bồ Đề Tâm chai 250ml
4613	Giò Mộc Nhĩ Chay Tố Tâm Gói 200g [OCOP] 
4614	Nộm măng tươi ăn liền Kim Bôi 300Gr
4615	Trà Green time Hương Vải chai pet 350ml (hàng nhập khẩu Indonesia)
4616	Chả viên cá Lăng sạch hồ Thác Bà khay 300gr (+-20gr)
4617	Kim chi cải thảo cắt lát Hoàng Minh túi 200gr
4618	Bò viên đặc biệt FML Foods gói 500gr
4619	[RẺ] Bánh mì que pate Hải Phòng NTP Food (size 18cm) đông lạnh gói 30g x 5 que
4620	Khổ Qua khay 500g +/-50g
4621	[RẺ] Hành Tây Đà Lạt túi 500g +/-10g
4622	Kim chi kiểu Hàn Quốc ICHIBAN gói 120G
4623	Combo 2 kg  +/- 100gr cà chua
4624	 [QUÀ TẶNG] Nước uống tinh khiết UniAqua chai 500ml
4625	QT Snack Tôm Cay OISHI gói 32g
4626	(XẢ TỒN) Gà ác nguyên con tươi sạch 3G hộp 1 con kèm thuốc bắc HSD 07/01
4627	[Giảm 68%] 5 khay thịt bò nhập khẩu xay Bee Food khay 200gr +/- 10gr
4628	Kiwi ruột đỏ nhập khẩu hộp 180 - 200gr
4629	Táo Lê hộp 800gr (+-50gr) 
4630	[CỰC RẺ] Thơm (Dứa) Tân Phước - Tiền Giang Vỏ Xanh/Chín trái 670-900g
4631	[CỰC RẺ] Táo Fuji Mini Nam phi túi 400g - 500g (+/-100g)
4632	 [ TẾT ] [ THÙNG 24 CHAI ] Nước suối Aquafina  thùng 24 chai x 500ml
4633	Thải mỡ nội tạng Vitatree Organ Fat Detox hỗ trợ giảm cân thanh lọc cơ thể giúp ngăn ngừa tích tụ mô mỡ Hộp 60 viên
4634	[CỰC RẺ] Chả giò tôm mực LC Foods gói 400g
4635	[CỰC RẺ] Trứng Gà Tươi Thanh Nhân Size M hộp 10 quả
4636	[XẢ TỒN] Bí Đỏ Hồ Lô trái từ 500-700g
4637	Cây Xúc xích Ham tiệt trùng CP 60g
4638	"2KG Cam Sành Vĩnh Long Nhập Tận Vườn , túi 2 kg +/-100g"
4639	Thịt Nách Heo Vissan túi 500g
4640	[CỰC RẺ] Chân Giò Heo Vissan Túi 500g
4641	[RẺ] Chả cốm Muwono gói 500g
4642	[RẺ] Nạc Dăm Heo Vissan túi 200g
4643	"Cam sành da cám Vĩnh Long, túi 3kg +/-100g"
4644	"Thơm Thanh Hóa, trái 600-800g"
4645	"[ XẢ TỒN ] Dừa Gọt Trọc ,túi 3 trái ( 300-500gr/trái)"
4646	"[XẢ TỒN] Cóc Non Giống Thái, túi 1kg +/-40g "
4647	[XẢ TỒN] Bưởi Năm Roi Trái 1-1.4kg
4648	[CỰC RẺ] Cá basa phi lê đông lạnh khay 500g
4649	Snack Gokochi Koikeya khoai tây chiên vị muối tự nhiên gói 65g
4650	Snack Orion Khoai Tây O'star Kim Chi gói 35g
4651	[THÙNG 24 LON] Bia Saigon Lager lon 330ml
4652	Chả miếng rán cá Lăng sạch hồ Thác Bà khay 300gr (+-20gr)
4653	Thạch sữa Lothamilk vị ngẫn nhiên thanh 30g
4654	[ LỐC 6 HỘP ] Sữa Đậu Nành Fami Nguyên Chất Vị Đường Đen Lốc 6 hộp x 200ml
4655	(QUÀ TẶNG) Mì Oppa tôm chua cay Ottogi gói 65gr
4656	Nem giòn CP gói 100gr
4657	Cải làn túi 400gr
4658	Lốc 4 hộp sữa tiệt trùng Vinamilk socola hộp 180ml
4659	[MUA CHUNG] Combo 5 kg (+/- 100gr) Khoai lang mật Lào Cai
4660	"Bắp cải VietGap, size bắp từ 0,8-1,3kg (Có thể ghép 2 bắp)"
4661	[TẾT] Bánh Chưng Gù Bà Khang đặc sản Hà Giang túi 400g +/-30gr [OCOP]
4662	"Bưởi hồng da xanh Hoàng Quý quả từ 1 - 1,3kg"
4663	Quà tặng combo 5 túi mù Mini - Mẫu ngâu nhiên Mini siêu cute
4664	[ TẾT ] Hạt nêm Knorr thịt thăn xương ống và tủy gói 900gr (Tặng kẹp 1 gói hạt nêm Knorr 136g)
4665	"[RẺ] Dưa Lưới, trái 0.7-1 kg"
4666	[CỰC RẺ] Khăn giấy rút Top Gia 4 lớp gói 300 tờ (giao màu ngẫu nhiên)
4667	"Xoài Keo An Giang, túi 0.9-1.1kg (2-5 trái)"
4668	Cà Chua túi 500g +/-20g
4669	Nước ngọt Cocacola lon 320ml (Thùng giấy)
4670	[CỰC RẺ] Bắp Mỹ trái từ 250g
4671	[RẺ] Cà Rốt Đà Lạt túi 500g +/- 50g
4672	Dầu ăn Tường An chai 400ml
4673	Xúc Xích Tiệt Trùng Red CP Gói 200g (5 cây x 40g)
4674	Sốt Ướp Thịt Nướng Dh Foods gói 65g
4675	[CỰC RẺ] Nấm Bào Ngư Trắng (nấm sò trắng) khay 200g
4676	[XẢ TỒN] Đậu Cove Trắng Đà Lạt túi 250g
4677	[Giảm 57%] 3 khay bít tết bò Úc Mr. T khay 200gr tặng lá hương thảo 15gr
4678	[ XẢ TỒN ] Ổi giống đài loan Túi 1kg
4679	Xấp 5 cái bao lì xì Tết Sendo Farm
4680	"[RẺ]  [TẾT] Hộp quà Tết An 1 Orion hộp 703,6g"
4681	[CỰC RẺ] Nước yến ngân nhĩ Wonderfarm lon 240ml
4682	[Giảm 51%] 4 khay cá trứng NaUy TPFood khay 500gr +/- 25gr 
4683	Sữa tươi nguyên kem không đường 3.8% hộp 1L Happy Barn
4684	Mầm Bắp Sapa Lâm Anh túi 300gr
4685	Ớt Chuông Baby Đà Lạt khay 300g +/- 20g
